"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"DKK2",-2.07710332058193,4.12747430718095,-3.61430610342696,0.000493904446908882,0.0403830394465785,-0.260218485431877,"Downregulated"
"KIT",-3.25709167515666,7.49824821344972,-3.61430514958696,0.00049390603467482,0.0403830394465785,-0.260221366795133,"Downregulated"
"CREBRF",-0.978125737702554,6.54960661099667,-3.61226067804528,0.000497320411470038,0.0403830394465785,-0.266396029488402,"No"
"SHE",-1.01425174778038,5.05698558857217,-3.61196212283872,0.000497820882643323,0.0403830394465785,-0.267297503719222,"Downregulated"
"ELL",-0.608867414791233,4.83060988965135,-3.60499656863731,0.000509633690754245,0.0410537750559737,-0.288314132472186,"No"
"ITGA7",-1.03831225419205,5.28910226491772,-3.60424017518495,0.000510932319028574,0.0410537750559737,-0.290594543373448,"Downregulated"
"ENTPD7",0.919180491529025,5.26227270752459,3.60198657032102,0.000514820075632983,0.0410924150063531,-0.297386730048322,"No"
"UACA",-1.09803830568755,6.53639718725615,-3.6011555636622,0.000516260728816398,0.0410924150063531,-0.299890528951559,"Downregulated"
"ABCA8",-3.92733742729497,5.38496648503899,-3.59699310152091,0.000523534537370691,0.0414765159292936,-0.312425501671191,"Downregulated"
"ZFAND3",0.895136660863451,7.23573754219773,3.59493839086267,0.000527160786580664,0.0414765159292936,-0.318609184997938,"No"
"KLF3-AS1",-1.00385321938441,4.36696094330374,-3.59422487473513,0.000528425589284382,0.0414765159292936,-0.320755913426234,"Downregulated"
"PHTF1",0.851988827866674,5.30442284695643,3.5889743240015,0.000537821683317734,0.0416941697757158,-0.336543375920722,"No"
"CCNL1",-1.01692833143231,7.80644352422254,-3.58870703947782,0.000538304208548734,0.0416941697757158,-0.337346596936711,"Downregulated"
"RFTN2",-0.561611563924251,3.94807083449489,-3.58855640099404,0.000538576334840259,0.0416941697757158,-0.337799263610936,"No"
"ECSCR",-1.15450109810373,6.37823951421144,-3.58487072177835,0.000545275193790575,0.0419753635346539,-0.34887031086512,"Downregulated"
"ERG",-0.950984642639309,4.28012405021976,-3.58368600037193,0.000547445173590091,0.0419753635346539,-0.352427194012509,"No"
"PGM5",-1.15295355612654,3.8546657444903,-3.58247978041487,0.000549662930518656,0.0419753635346539,-0.356047729869966,"Downregulated"
"ARHGAP19",-1.2389514450978,6.30377571617412,-3.58109490890797,0.000552219646302247,0.0419753635346539,-0.360203387688762,"Downregulated"
"TENM2",-3.03560967497919,4.84412875503964,-3.57733195081173,0.000559223712442082,0.0419753635346539,-0.371489098603975,"Downregulated"
"RUNX1T1",-1.60146225509955,5.27927866457044,-3.57726171890004,0.000559355232496806,0.0419753635346539,-0.371699651900991,"Downregulated"
"FLAD1",1.4080515393752,7.55965214745532,3.57716336256397,0.000559539469082918,0.0419753635346539,-0.371994516293323,"Upregulated"
"TCF7L2",-1.35886145548023,7.09155505173389,-3.57158511535434,0.000570082918454495,0.0423576439217147,-0.388707836027121,"Downregulated"
"SRP9",0.682624232274712,12.2361196695307,3.57070104471531,0.00057177106736993,0.0423576439217147,-0.391354880700536,"No"
"CPED1",-1.11097695296326,5.34961232861978,-3.57051313285836,0.000572130497703944,0.0423576439217147,-0.39191745543916,"Downregulated"
"COL17A1",-2.03979958949607,4.5889248057663,-3.56775182307503,0.000577436944630567,0.0425453548939495,-0.400181798389196,"Downregulated"
"SEMA3G",-2.0095078416249,5.45340666895579,-3.56658931737306,0.000579684851981971,0.0425453548939495,-0.403659653026708,"Downregulated"
"PDE5A",-0.949442261488178,4.87125695731292,-3.56246242230691,0.00058773199031494,0.0429500351887909,-0.4159992527018,"No"
"PPP1R14A",-2.11385158465127,4.98800958933339,-3.55394234615209,0.000604681101370395,0.043862745503416,-0.441441134644001,"Downregulated"
"MRPL13",1.63342410418497,9.01522909927671,3.55358800283344,0.000605395921186701,0.043862745503416,-0.442498263266258,"Upregulated"
"KNSTRN",1.85098483607361,6.77796302544673,3.5384174727368,0.000636760248899825,0.0459090353199545,-0.487683701461461,"Upregulated"
"PODNL1",-0.746554194222569,5.92937951211399,-3.53733562352383,0.000639054638168531,0.0459090353199545,-0.490900496008072,"No"
"IRX1",-4.23841985336837,5.36624810192253,-3.5324609033938,0.000649490262666754,0.0464618477352411,-0.505386008237708,"Downregulated"
"ARID5B",-0.982826276695708,6.38462051790053,-3.5285277138459,0.000658027508958872,0.0464798838818085,-0.517062855109867,"No"
"DNAH10",-1.67183938419593,3.93426590626646,-3.52767769136248,0.00065988642550103,0.0464798838818085,-0.519585125777341,"Downregulated"
"H3-3B",-0.998032800246396,10.7253523674879,-3.52754623737537,0.000660174345370792,0.0464798838818085,-0.519975148564909,"No"
"FGF7P3",-1.31810592213171,4.2201825621034,-3.52679567563237,0.00066182055483764,0.0464798838818085,-0.522201850783764,"Downregulated"
"RABIF",1.08167024774498,6.70941344512563,3.52605447692343,0.00066345003535435,0.0464798838818085,-0.524400428665468,"Upregulated"
"TNFRSF10D",-1.59314810230682,4.87658217105442,-3.52093181073248,0.000674816002151648,0.0470816069978561,-0.539586088855168,"Downregulated"
"HOTAIRM1",-1.84023049886919,6.40484158598041,-3.51578344573514,0.000686424209140858,0.0476376941453517,-0.554831317208833,"Downregulated"
"AMPD1",-1.55525716075023,3.81651424054075,-3.51491273706448,0.000688405984759417,0.0476376941453517,-0.55740799305226,"Downregulated"
"MAMDC2",-3.38803238991741,5.10090457199201,-3.50579172996125,0.000709493315001085,0.0488973563517415,-0.584370966799614,"Downregulated"
"ROBO4",-0.767348484920373,5.80146346082886,-3.50238456296649,0.000717525908298671,0.0491239141407246,-0.594429575406306,"No"
"SPTBN1",-0.81337522339845,6.53694596534624,-3.50181707023192,0.000718872120764742,0.0491239141407246,-0.596104210810902,"No"
"CENPL",1.74602914085197,6.00414105888486,3.50005653320046,0.00072306367990988,0.0491239141407246,-0.601298151196574,"Upregulated"
"FMO2",-2.86811992497423,5.94965700968556,-3.49890911006838,0.000725807923270081,0.0491239141407246,-0.604682227988042,"Downregulated"
"TTN-AS1",-0.883827988452047,4.77775475366024,-3.4983002722108,0.000727268045848878,0.0491239141407246,-0.60647752607271,"No"
"RRM2",3.11981713640716,8.53979421626783,3.49330839711387,0.000739344653365515,0.0497414652903133,-0.621188379742927,"Upregulated"
"EMP1",-1.56622947888192,7.19187947088954,-3.49176490405076,0.000743116910523057,0.0497976446680155,-0.625733801710856,"Downregulated"
"MIR646HG",-1.71196392194116,4.11889137025004,-3.48488422460664,0.000760155231844028,0.0507388653570222,-0.645978318985206,"No"
"CEP55",3.06300512717821,6.85197460742512,3.47969976939126,0.000773236130931182,0.051277625015927,-0.661212339159512,"No"
"CFH",-1.9146229731439,7.23354782246043,-3.47929126531764,0.000774275805360229,0.051277625015927,-0.662411964151764,"No"
"KIF20A",2.9241263518594,6.72157894590288,3.47362523985002,0.000788832995357943,0.0515967151443151,-0.679040052759624,"No"
"COX17",0.874650940188004,7.71118360749785,3.47288094175905,0.000790764327670253,0.0515967151443151,-0.681222829255404,"No"
"IDE",0.887490374471959,6.98902532734962,3.47179193592844,0.000793598160595679,0.0515967151443151,-0.684415883287889,"No"
"TBX15",-1.2802923244745,4.58365976455993,-3.47166238451294,0.000793935918852906,0.0515967151443151,-0.684795688433647,"No"
"KLF10",-1.02211634047473,9.25434971916337,-3.47019851429275,0.00079776186431488,0.0515967151443151,-0.689086566738578,"No"
"TNN",-2.48054752388545,5.77688062935248,-3.46871970012079,0.000801644522272177,0.0515967151443151,-0.693419864557928,"No"
"CCNB1",2.3051637070466,7.27230169793026,3.46863657307771,0.000801863302388998,0.0515967151443151,-0.693663406417388,"No"
"LINC02256",-0.845341900621589,7.49508592359267,-3.46794646735552,0.000803681751370567,0.0515967151443151,-0.695685077237436,"No"
"UBE2C",2.91424162039919,8.69066728662402,3.46688589064086,0.000806483986861124,0.0515967151443151,-0.698791455257144,"No"
"ANXA1",-2.04135005243834,7.72716374220899,-3.4587173913563,0.000828377532083834,0.0527981679659749,-0.7226925866187,"No"
"MAN1B1-DT",-0.675160194449744,6.99462948924757,-3.4535820181885,0.000842427219195157,0.0534732541842229,-0.737696969947346,"No"
"TCP11L2",-0.526803604280052,4.25356642335546,-3.45202223454131,0.0008467388628007,0.0534732541842229,-0.742250966719747,"No"
"LOC728392",-1.44505784926828,6.49866000989624,-3.45141199905409,0.000848431365787187,0.0534732541842229,-0.744032207810188,"No"
"CACNA1C",-0.638799813711611,4.55878646314507,-3.44873723455028,0.000855887586598113,0.0537434005303127,-0.751836878811369,"No"
"GSN",-0.934191971769471,6.86901541350939,-3.44556244984301,0.000864817838780552,0.0541037698844482,-0.76109461736193,"No"
"GSTM5",-0.907304530220594,4.61695442536644,-3.44295394155059,0.000872220877971365,0.0543662969306122,-0.768696256162318,"No"
"BUB1",1.49749908632138,4.91418117667297,3.43832465124334,0.000885506227661824,0.054685938111483,-0.782176071733684,"No"
"SHF",-0.640644826888318,4.41563451020265,-3.4375084143624,0.000887868387112936,0.054685938111483,-0.784551410053989,"No"
"PER2",-1.46819605672567,8.28032209898804,-3.43685463414492,0.000889764684098294,0.054685938111483,-0.786453673730674,"No"
"PCLAF",1.84788460946646,7.83345748932301,3.436687109752,0.000890251204362942,0.054685938111483,-0.786941064942445,"No"
"NCBP1",1.22799419671245,7.17147548800962,3.43224577161859,0.000903241413179482,0.0552835917655052,-0.799856016824348,"No"
"STYXL1",0.831981990673021,6.76844802503671,3.41989314161552,0.000940316206999982,0.0573309368844019,-0.835709570612589,"No"
"LIMS3",-1.36328269895427,3.70621879963492,-3.41886860845541,0.000943454724003075,0.0573309368844019,-0.838678874609997,"No"
"SLC52A2",1.60709047432078,7.14340804652477,3.41270687366923,0.000962539386244058,0.0579364883882549,-0.856522565354427,"No"
"KLHL13",-3.33329756829689,4.97450292108724,-3.41250532337579,0.000963169742175855,0.0579364883882549,-0.857105819035159,"No"
"GNG7",-0.939612689947431,5.18743990253865,-3.41234492115364,0.000963671683702247,0.0579364883882549,-0.8575699781891,"No"
"NGF",-0.687252455656344,4.5733730494183,-3.41106559883848,0.000967683849451598,0.0579721271505385,-0.861271385117719,"No"
"FGF1",-1.42984721566443,4.50546939578737,-3.40643919772398,0.000982324645339518,0.0584750803986558,-0.87464793332239,"No"
"CDCA8",2.16209569810644,6.53770200026742,3.40623446310892,0.000982977345382618,0.0584750803986558,-0.875239573652514,"No"
"REPIN1",0.56782704168522,6.79838153988243,3.40464277665267,0.000988065629142955,0.0585513571282482,-0.87983829212954,"No"
"OLFML2A",-1.52224110519549,7.37955068513782,-3.40367651103698,0.000991166656588843,0.0585513571282482,-0.882629239315581,"No"
"LAMC3",-0.49322373437601,4.19319580064182,-3.40076041998234,0.00100058086512157,0.0589022499558026,-0.891048374897199,"No"
"FOS",-2.97315883486515,8.98840622309731,-3.39624226230595,0.00101533347194844,0.0593803025709539,-0.904082025045246,"No"
"NPL",1.20219951283041,6.10587087717847,3.39612882526141,0.00101570648493433,0.0593803025709539,-0.904409089933454,"No"
"KIF11",2.20186405695819,6.51997792171497,3.39411728719664,0.00102234244150833,0.059562865131726,-0.910207429586267,"No"
"IL17B",-1.81753407403536,4.23835744381612,-3.39207695532593,0.00102911504037059,0.0597521109398735,-0.916086091561591,"No"
"SFRP1",-3.34071688457827,5.46047196172528,-3.39055705232702,0.00103418755439718,0.0598416921407843,-0.920463526169024,"No"
"LALBA",-2.20727312490957,4.53374265755405,-3.38947325242563,0.00103781897559063,0.0598475609257265,-0.923584036671637,"No"
"MEOX1",-1.59100624167176,5.1947865617231,-3.38753797814397,0.00104433322750025,0.0599433748610523,-0.929154244678435,"No"
"NR2F2-AS1",-1.07353919148625,4.54989038602892,-3.38617977871632,0.00104892795583008,0.0599433748610523,-0.933062034933633,"No"
"KIF18B",2.49651984705223,6.76670130464127,3.38573716189173,0.00105042941189174,0.0599433748610523,-0.934335266613978,"No"
"CENPE",2.4165833175619,6.21205182569894,3.38479767024555,0.00105362308060597,0.0599433748610523,-0.937037387245799,"No"
"LAMTOR2",1.01580206883024,8.68558261281579,3.38251400869226,0.00106142418188301,0.0601148756399592,-0.943603155776251,"No"
"C7",-3.2279961064271,5.33018625345199,-3.38184230513256,0.0010637290723126,0.0601148756399592,-0.945533730099743,"No"
"ATP1A2",-1.32705379136026,3.77064422038621,-3.37788686092001,0.00107739756804355,0.0606850444139877,-0.956896310596668,"No"
"IFI30",1.71680635943303,10.7293676348497,3.36997729998138,0.00110522670373986,0.0619638894155637,-0.97958714523585,"No"
"DNAJC18",-0.734367783194305,4.38307192757352,-3.36936422664071,0.00110741173132687,0.0619638894155637,-0.981344220743332,"No"
"CIT",1.30494239667939,6.47224823524356,3.36425691053645,0.00112577294113324,0.062593084387871,-0.995972331322982,"No"
"BRI3BP",1.31184793234353,8.10794938059579,3.3641744618388,0.00112607168400479,0.062593084387871,-0.99620833715205,"No"
"RMI1",1.15580871659961,7.78273792752327,3.36316581151599,0.00112973244206019,0.062593084387871,-0.999095196172926,"No"
"CD302",-1.55377258308239,8.08597767807218,-3.36069267321351,0.0011387557410715,0.0626664606548368,-1.00617075884077,"No"
"HMGB3",2.32818471965814,8.20890200438819,3.36041016440988,0.00113979077937469,0.0626664606548368,-1.00697875269609,"No"
"RANGAP1",0.938210479946082,6.57371127491814,3.35972209994245,0.00114231536691504,0.0626664606548368,-1.0089464446093,"No"
"YKT6",1.18314727033406,6.32441024351957,3.3587633603297,0.00114584185460655,0.0626664606548368,-1.01168768423267,"No"
"PIGR",-2.68655836055239,5.66319668557169,-3.35755986878562,0.00115028308157716,0.0627070719133738,-1.01512787187912,"No"
"ACKR1",-2.39519912486335,5.9450224186395,-3.35283155249523,0.00116788898432965,0.063462787949759,-1.02863462981212,"No"
"HMMR",2.57514489225516,6.80948804487249,3.35015331605352,0.0011779733847688,0.0638062644261029,-1.03627871079048,"No"
"COPG2IT1",-1.7229203994532,4.45814987621445,-3.34742624113246,0.00118832567443922,0.0641620174663776,-1.04405736185573,"No"
"AURKA",2.46948296414637,7.18919917334518,3.33982575550638,0.00121763070547875,0.0655355904148785,-1.06571112342319,"No"
"ATAD2",2.06016731124018,7.00786271338334,3.33549218709081,0.00123464190527492,0.0660513142359356,-1.07804049316734,"No"
"NR4A3",-1.54677439707251,4.76611460507554,-3.33505646345116,0.00123636460457728,0.0660513142359356,-1.07927948198666,"No"
"ANLN",2.99028419316092,6.57115700250086,3.33441611043929,0.00123890043217102,0.0660513142359356,-1.08110011228659,"No"
"ADD3-AS1",-0.384127922861517,3.82918924779991,-3.32626180856144,0.00127162169305001,0.0675833046519433,-1.10426059272805,"No"
"LINC00315",-0.566237682140507,4.71316078346193,-3.32404407779969,0.00128066019648422,0.0678509780349796,-1.11055200088289,"No"
"MYLK",-2.1112209849128,9.47480279302915,-3.32050547291358,0.00129520693311377,0.0684079076137408,-1.12058384966689,"No"
"LBHD1",1.08759874871004,8.4156551552367,3.31807839367043,0.00130527380713654,0.0685492672928871,-1.12745978494662,"No"
"TGFBR3",-2.55539563931972,7.32073580397378,-3.3179112234484,0.00130596987941504,0.0685492672928871,-1.12793323665582,"No"
"CCDC152",-0.753725935341226,9.04798076333116,-3.31627160235785,0.00131281550230204,0.0686959074877431,-1.13257591866236,"No"
"TOP2A",3.06009067936165,8.33052470225291,3.31348518568968,0.00132452640321806,0.0690354815584078,-1.14046175248904,"No"
"PELI1",-1.57958909478601,7.16988457759564,-3.3116662824066,0.00133222376723838,0.0690354815584078,-1.14560666490996,"No"
"ZNF668",0.841575738598332,5.11153855704775,3.31126244175613,0.00133393845067751,0.0690354815584078,-1.14674866405799,"No"
"ITIH5",-1.46674788095115,5.00870289201892,-3.31087330513353,0.00133559265961766,0.0690354815584078,-1.14784898063278,"No"
"FBXL6",0.883247946891785,4.75402530853439,3.30348682993238,0.0013673595289034,0.0704626548724261,-1.16871589304742,"No"
"TK1",2.03516387004093,7.25173559631414,3.30251032754358,0.00137161178064175,0.0704675943303038,-1.17147182930025,"No"
"CCN3",-2.23415615357108,4.74429864051879,-3.29909504901346,0.00138658156798256,0.0710214619443395,-1.18110564612934,"No"
"BHLHE22",-1.66346350823874,5.66510500935258,-3.29622559788968,0.00139927714891595,0.0710254711747079,-1.18919382476051,"No"
"ITM2A",-2.6036579819428,7.54157287339251,-3.29606086484256,0.00140000928967821,0.0710254711747079,-1.1896579955553,"No"
"TEK",-1.33309967456794,5.4127401377241,-3.29576253777228,0.00140133609067991,0.0710254711747079,-1.1904985504935,"No"
"CD34",-0.695232751838769,6.25242802779826,-3.29529517101159,0.0014034170604888,0.0710254711747079,-1.19181526666319,"No"
"ZBTB20",-1.66713525300301,7.31293201956683,-3.28852039998275,0.00143390914513628,0.0723526656150014,-1.21088562366837,"No"
"ITPRIP",-0.872414374796601,5.28950281108919,-3.28578792673857,0.00144638233408484,0.0727654780180249,-1.21856866835545,"No"
"RACGAP1",1.83871525844598,8.36418683673211,3.27782449635996,0.00148331608029116,0.0743077670579988,-1.24093159475446,"No"
"SERPINB8",0.705237845113812,4.77004400918363,3.27729461508164,0.00148580470878032,0.0743077670579988,-1.24241811291023,"No"
"RPS9",-0.610097438443516,11.3736871794619,-3.27365743710124,0.00150299283095365,0.0746143995153418,-1.25261673573809,"No"
"TTC38",-0.362488777870237,5.67569158502342,-3.27154922920419,0.0015130405989426,0.0746143995153418,-1.25852410511797,"No"
"HOXA5",-2.50267031544953,5.63238561467851,-3.27140940428217,0.00151370922702423,0.0746143995153418,-1.25891580121282,"No"
"NEK2",2.32211352547961,6.44592654424208,3.26998515004051,0.00152053564117338,0.0746143995153418,-1.26290486888967,"No"
"CFL1",0.542404000997276,8.47970161734723,3.26956961528016,0.00152253271385672,0.0746143995153418,-1.26406844875477,"No"
"LCAT",-0.646177912684542,4.54663947727435,-3.26942853107437,0.00152321132712129,0.0746143995153418,-1.26446348638948,"No"
